s.no,code,Station,Latitude,Longitude
4897,TGT,tinai ghat,15.449132,74.404471
4898,SVL,sevaliya,22.807897,73.344328
4899,THX,tovalai,8.228257841,77.50621583
4900,THW,tharwai,25.53921886,81.91469331
4901,SVNR,savanur,14.96170893,75.40631885
4902,STE,sagarkatte,12.4233817,76.47887666
4903,TBTN,thana bhawan tn,29.58113,77.402047
4904,TIC,timmachipuram,10.952368,78.37531
4905,TDO,tanda urmar,31.672179,75.637595
4906,SZN,shahbaznagar,27.928906,79.88703
4907,SZV,sivadi,12.039872,78.118844
4908,TBA,timba road,22.781628,73.385859
4909,SUBR,subhagpur,27.26251,82.017643
4910,SRBA,saragbundia,22.212297,82.732324
4911,SZY,silak jhori,18.982188,81.672904
4912,TKP,takipur,24.303242,87.920594
4913,SRJN,sirajnagar halt,23.818591,88.27076
4914,SXC,sondalia,22.682186,88.582275
4915,TBD,telibandha,21.235642,81.67053
4916,TNUE,tindauli,27.183053,78.92129
4917,TRM,tirunagesvaram,10.975208,79.428212
4918,TWL,tilwara,25.893262,72.078131
4919,TTI,turtipar,26.16121,83.890841
4920,UPW,uppalavai,18.424892,78.316108
4921,URPR,ugrasenpur,25.568212,82.189171
4922,VBN,vallabhnagar,24.690424,74.018709
4923,TUWA,tuwa,22.800702,73.463163
4924,UJA,unjha,23.796456,72.381669
4925,VND,vendra,16.578434,81.569095
4926,VP,virapur,15.158976,77.131692
4927,TVG,tavargatti,15.41485364,74.66287512
4928,TP,tiruchirappalli fort,10.825594,78.688891
4929,UNLA,unaula,26.788432,83.471435
4930,KPB,kharpokhra,27.14256584,84.15269269
4931,VRL,veraval,20.913351,70.370689
4932,VEER,veer,18.11340179,73.33007701
4933,VBW,vaibhavwadi rd,16.512013,73.707645
4934,THA,tehta,25.11306847,84.98502287
4935,VEN,verna,15.353587,73.912519
4936,TPB,trilokpur,27.50819,82.701077
4937,DBNR,dibnapur,28.524363,79.51619
4938,TMKA,tomka,21.107333,85.975352
4939,UJH,ujhani,27.995236,79.01491
4940,UBN,ubarni,26.118214,81.163629
4941,TMS,tumsar town,21.383833,79.741784
4942,TXD,tyada,18.217967,83.04219
4943,UMG,uttangal mangalam,11.535044,79.419161
4944,MPKT,chennai park town,13.07995,80.275985
4945,WL,warangal,17.972477,79.604929
4946,MRPR,mau ranipur,25.261271,79.136793
4947,VVA,varvala,22.29950326,68.96784145
4948,MGO,mahisgaon,18.111324,75.501817
4949,ZW,zawar,24.358621,73.731959
4950,WRS,waris aleganj,25.015425,85.642177
4951,VZPH,vazeerpur halt,28.148542,79.863989
4952,WTJ,jam wanthali,22.429409,70.321802
4953,PRI,pathri,29.851996,78.076506
4954,VPG,ventrapragada,16.473819,80.914447
4955,VVKP,vivekanand puri halt,28.664098,77.183702
4956,PUS,phusro,23.767489,86.01025
4957,VSG,vasco da gama,15.397241,73.813425
4958,VLTR,vadali luter road,23.078738,73.135398
4959,LOD,lekoda,23.075768,75.698491
4960,VJR,vijayanagar,16.77781197,74.69628991
4961,VRR,virpur,21.848343,70.707212
4962,OREH,ore halt,24.915065,84.991898
4963,YFP,yusufpur,25.639006,83.748684
4964,VJD,vijpadi road,21.17981,71.449442
4965,MVS,manavasi,10.934013,78.220496
4966,VINH,vinhere,17.907649,73.38401
4967,MRDW,murdeshwar,14.100277,74.505247
4968,KUDA,kundapura,13.612909,74.728366
4969,KZE,kanhangad,12.320268,75.085248
4970,NROD,nari road,21.758482,72.081434
4971,WDG,wadegaon,20.76451,79.981617
4972,VSW,visavadar,21.341738,70.755622
4973,KSJF,kasganj mg,27.801268,78.64517
4974,WND,wan road,21.21501,76.820433
4975,VLU,vadalur,11.557655,79.547974
4976,VLV,vallivedu,13.528576,79.068221
4977,MANI,mani halt,25.17399368,84.23126777
4978,TAA,tadla pusapalli,17.62631287,79.95418371
4979,CHRG,chorgi,17.175077,75.869711
4980,SRDR,sardarshahr,28.43959051,74.47905757
4981,PTU,partur,19.575715,76.212767
4982,AGY,agori khas,24.59896,83.056105
4983,SVPI,shivpuri,25.438444,77.638246
4984,MUO,masangaon,22.272733,77.005257
4985,KWAE,katwa,23.640315,88.124085
4986,VNRD,vani road,23.09506243,72.00352873
4987,JAN,jarangdih,23.769553,85.92881
4988,BOR,boisar,19.7985273,72.761899
4989,WGI,waghai,20.77263816,73.50047372
4990,BMF,basmat,19.33347231,77.1517776
4991,CGF,charali,27.44966566,95.35095095
4992,CJ,kanchipuram,12.848947,79.703149
4993,CKDL,chakdayala,32.478914,75.304858
4994,CJN,chhatna,23.305386,86.975734
4995,SVX,savarda,17.405007,73.515528
4996,URP,udairampur,22.100085,88.273732
4997,STD,satrod,29.108936,75.82118
4998,CHHU,chhanva,22.3355771,86.194643
4999,PASA,parashshala,8.339840005,77.16548966
5000,KDPA,khadapa,19.00582,82.445719
5001,NMK,nim ka thana,27.741573,75.779691
5002,KLAT,khelpatta,21.274489,77.872524
5003,MUHI,murhari halt,25.34140834,85.53301433
5004,SZH,saonga halt,21.520105,78.871166
5005,DDC,dum dum cantt.,22.636349,88.411641
5006,PLY,plassey,23.777986,88.28447
5007,CKX,chakur,18.48756076,76.88402832
5008,PCMK,pacharmalikpura,27.201471,75.389317
5009,BCRD,barchi road,21.951502,78.311632
5010,BUDI,bundi,25.407922,75.650699
5011,CJQ,champajharam,22.101526,84.904212
5012,VRG,vikramnagar,23.162187,75.817754
5013,BYC,bellary cant,15.150286,76.894505
5014,BWF,butewala,31.080357,74.896803
5015,SPY,sarsonpuri,20.780632,81.638003
5016,BSDA,baniya sanda dhora,25.86023,71.668563
5017,BXP,barpathar,26.274562,93.899672
5018,GRF,gambhiri road,24.693873,74.671009
5019,BEC,berach jn cabin,24.896442,74.615232
5020,PPNI,paras pani,24.38141,83.048953
5021,NDT,nathdwara,24.92025,73.909396
5022,JNU,jaunpur jn,25.762849,82.699696
5023,UMRI,umri,19.0418,77.642682
5024,BXLL,billi,24.453381,83.011944
5025,BHPA,bahrupiya halt,22.22962,88.349067
5026,SPP,shahpur patoree,25.639426,85.5813
5027,MSSD,maheshari sandhuan,30.848579,74.992929
5028,ASSH,aishbagh,26.836088,80.908616
5029,BDJ,vadakara,11.5933214,75.5869409
5030,KADH,khairadih halt,25.035047,84.054715
5031,BXL,bheduasol,23.19436393,87.13517328
5032,AMPR,amarpura rathan,29.483399,74.078953
5033,BWA,bhinwaliya,25.5596627,73.4924808
5034,JNX,jagnath road halt,25.270948,72.62821
5035,MBSK,marwar balia,27.357827,74.545106
5036,BEJ,beniganj,27.299916,80.440599
5037,BSDR,bansadhara halt,18.970276,83.822754
5038,SPB,sonekpur halt,28.630277,78.693142
5039,PQA,pipla halt,21.312575,79.06676
5040,BIRL,biraul,25.937062,86.233733
5041,GRZ,gurthuri,29.648169,76.177379
5042,JNT,jaintipura,31.773393,75.102192
5043,PQH,pindkepar halt,21.304069,80.182003
5044,JNZ,jenal,24.32731222,72.03773599
5045,PQN,pariawan kalakankar road,25.825794,81.368601
5046,JNN,jamuniatand,23.75454,86.191952
5047,CKM,chauki man,30.814886,75.565673
5048,BEI,shimoga bidare,13.90253585,75.64768061
5049,BEM,budaun,28.0274922,79.1360237
5050,METR,methi tikur,26.698845,80.418467
5051,BWV,bhiwapur,20.76925671,79.51148736
5052,SMDC,sawai madhopur d cabin,26.0356,76.375851
5053,APQ,aditpara,21.67359117,69.67791789
5054,MOTA,mota,27.28897774,79.25372946
5055,SWNR,sewa nagar,28.579299,77.227708
5056,LO,loliya,22.512244,72.166923
5057,NON,nonar halt,25.28647118,84.37077345
5058,HLB,hadala bhal,22.487223,72.131796
5059,RLR,raila road,25.630348,74.596325
5060,EDA,itwan dundaila,24.93995873,80.84270551
5061,PDJ,phiding,25.221835,93.14983
5062,SMDP,shahabad mohamadpur,28.560927,77.071838
5063,KTOA,kotana,23.91693,73.726342
5064,TJM,turinjapuram,12.336963,79.090728
5065,KYV,koyilvenni,10.776294,79.368646
5066,ROHN,rohednagar halt,28.76112801,76.81409299
5067,SPL,sundaraperumal kovil,10.941722,79.30063
5068,NOY,noyal,11.060239,77.931769
5069,KCYN,kachhiyana halt,25.13311708,85.98011055
5070,LW,lorwada,24.217193,72.08968
5071,EDD,edduladoddi,15.329698,77.589906
5072,RLP,harlapur,15.434833,75.799259
5073,GRH,ghorasahan,26.82028731,85.12762727
5074,NOH,nigohi,28.09891941,79.87850355
5075,AIH,alawalpur i pur,29.04779604,77.2716389
5076,DPU,diphu,25.83725,93.438384
5077,MPRD,mathurapur road,22.140587,88.390923
5078,DLDE,daldali,25.820221,93.517152
5079,LD,londa jn,15.450273,74.496982
5080,BYH,bhiti,25.333548,82.261348
5081,DPO,damanpur,26.53866,89.536367
5082,HLR,halisahar,22.921499,88.436792
5083,TJW,tejpurwa halt,25.940085,84.819703
5084,HLE,heelalige,12.81318,77.710974
5085,DPW,dhapewara,21.87272116,80.19132726
5086,SMDT,semmandappatti,11.79555484,78.0260573
5087,BAWA,balwara,25.50314455,72.55450009
5088,RKJE,rakhitpur,23.725742,86.490871
5089,LMU,limarua,22.52425,80.349702
5090,KLLF,kalol jn,23.244426,72.50348
5091,LB,lain bazar,26.42919088,84.28060123
5092,KNYR,kaniuru halt,12.717207,75.365526
5093,APP,ambapendarpur halt,25.26696279,85.52970941
5094,KADI,kadi,23.292133,72.326105
5095,APU,anipur,24.545736,92.434527
5096,APJ,amarpur jorasi,28.02178,76.076109
5097,APK,aruppukkottai,9.524631681,78.10189147
5098,API,akkaraippatti,10.39980799,77.92262799
5099,KTKH,kotlakheri,22.078204,76.173654
5100,KXZ,kesariya road,22.908846,71.814406
5101,SABD,salabad,26.984965,77.310319
5102,KURN,khukrana,29.400184,76.924226
5103,KXR,kuria,26.468217,85.005407
5104,KLKH,kalladaka,12.845834,75.059842
5105,BTYA,bhatariya,23.438252,72.274465
5106,RJK,raja ka sahaspur,28.626216,78.780097
5107,KTMA,kotma,23.202833,81.979022
5108,BSBN,bhusawal b cabin,21.049919,75.822458
5109,PSRY,pashwashraya,26.763435,88.403783
5110,CKLA,chak banwala,30.423043,74.133437
5111,JIGT,jirighat,24.8100917,93.08687905
5112,KADR,kadiyadra,23.885219,73.057502
5113,TJD,tajpur dehma,25.728138,83.92969
5114,CLI,chalgeri,14.56140311,75.73529039
5115,JGBR,jogeshwar bihar,23.746057,85.6267
5116,SDVL,soldevanahalli,13.091395,77.490385
5117,LOL,loliem,14.939155,74.08778
5118,KMMD,kirmiti mendha,20.593933,79.774173
5119,KRPC,kharia-pipra halt,18.807373,82.724227
5120,BLRE,belsiri,26.800481,92.514463
5121,DRQ,dharminiya,26.865525,84.793439
5122,DRE,dhogri,31.40278,75.635791
5123,KKLR,kaikolur,16.551026,81.218316
5124,KYSD,kaiyal sedhavi,23.427144,72.428861
5125,KLYH,kallur yedahli,12.421124,76.497258
5126,KYSB,kaiyal sedhavi,23.426814,72.428531
5127,DHE,dodhi,25.604879,82.998947
5128,BRDV,baradev,26.70177936,80.41192877
5129,TKLN,tarrakalan,25.971659,76.901807
5130,MKHI,makhi,26.661427,80.461137
5131,CLU,chilakalapudi,16.202721,81.162137
5132,BRDH,bardhana halt,22.136015,78.799478
5133,PSV,parsneu,28.037883,74.378783
5134,HNZM,delhi hazrat nizamuddin,28.58701,77.253929
5135,TKLB,takli bhansali,21.361133,78.983053
5136,PSX,patansaongi town halt,21.335452,79.025915
5137,BCT,mumbai central,18.970667,72.819383
5138,PDF,padampur,23.519468,70.836786
5139,TDH,tindharia,26.851551,88.332848
5140,KZA,khada,27.182926,83.868376
5141,RGBD,ramganga,28.297728,79.374639
5142,QBW,qubarwala,30.175886,74.417372
5143,PPRH,piparahan halt,26.224333,85.246908
5144,DET,det,25.01154,74.641128
5145,ACN,adhichchanur,12.05415,79.182478
5146,KPLR,koparlahar,32.05191,76.250443
5147,MU,makansar,22.7603547,70.90609338
5148,RKSH,rishikesh,30.107173,78.287498
5149,NZG,nazarbag,22.814612,70.855228
5150,MPF,muirpur road,24.206087,83.094386
5151,AVC,amravathi colony,14.498219,75.854093
5152,KLRS,kolaras,25.224926,77.590411
5153,CGKR,chandagirikopal,12.485167,76.730177
5154,BDJR,bhadora jagir,24.786919,77.411883
5155,KAG,kodaganur,14.33050869,76.03354288
5156,BMRN,bhimrana,22.389889,68.992445
5157,CAPA,chhapra jn,25.787896,84.724365
5158,NDPL,ndpl,15.456312,78.520612
5159,BAR,bar,26.063048,74.113189
5160,KJGY,khanalampura gy,29.929193,77.583508
5161,RLA,rajula jn,21.103699,71.479251
5162,TKND,trivikramdeo nagar,26.30191091,84.70896636
5163,DVGM,devgam,23.938342,71.591856
5164,SNBR,sonuabary,26.172784,92.310137
5165,HRSN,harisinga,26.72438,91.985001
5166,SPGN,sripuria gaon,27.4659128,95.35152926
5167,TNJR,taj nagar,28.3853476,76.82424935
5168,LIM,sonalium,15.309987,74.292427
5169,PPRN,pipran,29.265795,73.928281
5170,GPPR,gopalpur,23.08359558,70.10301644
5171,BMNL,bamanwali halt,28.361736,73.555273
5172,UDKN,udaypur khurd,28.486234,80.178413
5173,JUL,jhulasan,23.326699,72.471355
5174,KGVE,konagavalli halt,14.02498482,75.49647358
5175,DOT,dhakia tiwari,28.028812,79.885872
5176,BHTH,bhairopatti halt,25.894911,86.907187
5177,MTWN,mitewani,21.424028,79.712797
5178,KVNJ,kapadvanj,23.01905,73.078323
5179,NCN,nachinda ph,21.881341,87.754966
5180,VINA,vina,22.764139,72.903227
5181,LIJ,lakshmiganj,26.927786,83.788161
5182,KULH,kulha-halt,26.369411,80.656456
5183,KTKS,kantakosh halt,25.33365668,87.67389167
5184,STB,shantipur,23.262661,88.435028
5185,NCE,nalacheruvu east,13.9882125,78.1854899
5186,DSN,darsana,23.523411,88.795843
5187,TKMG,tikamgarh,24.76729627,78.84066555
5188,NKPU,nekpur,24.995699,85.338857
5189,KGVL,kadagaravalli,12.83778,75.696016
5190,MDPJ,madanapur halt,19.549184,78.189939
5191,PATR,paramjeevar tarajeevar,26.256947,85.448635
5192,NLNR,nulemuru halt,14.00753736,76.12580921
5193,LKU,lal kuan,29.071574,79.517641
5194,KAJG,karanjgaon,19.94938262,74.92403621
5195,MRX,murud,18.380482,76.251585
5196,SKAR,sakariya,24.607481,80.90078
5197,NLL,nalli,9.269174,77.922239
5198,PDGM,pudunagaram,10.683752,76.684608
5199,KLVD,kalavad,21.89969815,69.80832386
5200,JHL,jakhal jn,29.80181311,75.82450098
5201,MCLA,macherla,16.4695102,79.4382772
5202,MEG,meleng,26.794395,94.305982
5203,WWA,vavaniya,23.00720621,70.61468985
5204,DEIT,dehit,25.30046874,75.8501527
5205,TMGN,thamla mogana,24.875571,73.934778
5206,AMRI,anaj mandi,28.187505,76.605319
5207,BMPT,banni mahamman,25.891285,84.778666
5208,TKA,teharka,25.300234,78.917318
5209,CKHS,chikhale,18.97295,73.152541
5210,DSBC,delhi shahdara block cabin,28.677357,77.30022
5211,SDPN,sindpan,24.164576,75.03158
5212,AHJU,ahju,32.02843,76.690156
5213,LLKN,lal kalan,30.827549,76.101493
5214,BOZ,bolarum bazar,17.51784754,78.51596514
5215,SVN,sivungaon,19.10865331,77.54447049
5216,PNSD,pangarshinde halt,19.526469,77.24009
5217,RJJN,rajajan halt,25.61496319,85.67090424
5218,UMNF,ambliyasan jn,23.446636,72.422431
5219,PPTA,patliputra,25.621426,85.068505
5220,LKBR,lakshmi bai nagar,22.741887,75.858162
5221,DBLA,dabla,27.88868543,75.94640056
5222,VPDA,vidyapatidham,25.60206486,85.80243269
5223,GTLW,guntakal west,15.16752339,77.34265088
5224,SVDK,s m v d katra,32.982814,74.935736
5225,RPAN,rangapara north,26.8215934,92.682658
5226,VEK,vellarakkad,11.4723,75.653412
5227,CGON,chaygaon,26.06406911,91.39525116
5228,GNAN,gonda jn,27.153922,81.977618
5229,DIE,demai,23.159049,73.210181
5230,PTKC,pathankot cantt,32.2593,75.636044
5231,EC31,kharuara halt,25.43162809,85.54361733
5232,PWA,powai,27.35353,95.646229
5233,NAK,naksalbari,26.682578,88.202235
5234,UDPR,udaipura,24.77568891,78.65148637
5235,KNWF,khandwa jn,21.823906,76.353537
5236,SVS,srinivaspur,13.328283,78.206169
5237,NMDR,nimdanri,22.608628,88.905624
5238,KCU,kachhiaa,27.973382,78.883109
5239,MHPR,mahiyarpur,25.41145304,87.6133852
5240,BTCN,balaghat,21.8111685,80.1994253
5241,MHPE,mhope,18.943255,73.19412
5242,JLRF,jetalsar jn,21.729584,70.57412
5243,SDPH,sardar patel halt,25.050378,85.424114
5244,IMBG,imlibigha halt,25.30079433,85.53137104
5245,XKA,kamta,25.33657395,85.27774552
5246,MKZ,mahkepar road,21.632916,79.67892
5247,SKAP,sk para,23.971989,91.94712
5248,MMCC,moor market,13.084876,80.275222
5249,DKR,dekpura halt,25.26115312,85.52942276
5250,KRHT,kharahat,27.070551,94.749659
5251,JDW,jarauda nara,29.42673,77.705438
5252,MAYR,mayar,29.100107,75.860747
5253,VKM,venkatesapuram,11.93077853,79.44229366
5254,SXQ,suaheri,29.436816,78.190831
5255,PPVL,pirappanvalasai,9.299159,79.043777
5256,NARA,nara halt,29.39044164,76.75996966
5257,KER,kirihrapur,26.04550053,83.73706466
5258,PLVR,palam vihar halt,28.51546359,77.03276457
5259,GGKR,govindgarh khokhar,29.99243927,75.80832814
5260,PLVA,pallevada,16.57670008,81.28789597
5261,NDIM,nandaigram halt,23.31154801,88.31706186
5262,MGD,mugad,15.46241,74.915401
5263,TBAE,tribeni,22.990358,88.398096
5264,URL,unjalur,11.127976,77.875839
5265,BMM,bhaskarpara,22.988208,71.905409
5266,DKW,dhanakwada,24.146307,71.823472
5267,IVL,ilavelangal,8.937878,77.87235
5268,GZS,giani zail singh sandhwan,30.613851,74.801905
5269,SHB,shahibag,23.035546,72.600949
5270,BMC,bhimalgondi,21.740994,78.914582
5271,TBR,taiabpur,26.392839,88.154497
5272,BSWD,bhemswadi,21.485727,71.357286
5273,TKTB,thakurbari,26.797642,92.699488
5274,RMC,ram chaura road,25.609488,81.686954
5275,GHLU,ghallu,30.25660652,74.10782138
5276,BMN,bhimana,24.595571,72.886302
5277,PRDH,pir dulhe shah halt,25.873873,73.155686
5278,KEJ,kathleeghat,31.021478,77.103224
5279,MRDG,maradanga,26.301078,89.556685
5280,MRDA,maroda,20.095174,79.660732
5281,LUA,laluri khera,28.607969,79.746243
5282,KEMP,kempalsad,21.087653,79.263378
5283,SGUD,siliguri,26.723574,88.414033
5284,CHNH,channi halt,27.89015197,73.01665499
5285,KTGO,kotgaon,20.625413,79.674577
5286,PAAL,pala,21.37608002,78.01833338
5287,SXV,suku,18.715021,82.726431
5288,NARD,naika road,25.4485799,85.29237674
5289,RAKD,radha kund,27.537943,77.523598
5290,BHMA,baghmara halt,25.36552363,87.61746341
5291,ZPR,zorawar pura halt,29.762905,73.448817
5292,OM,omkareshwar road,22.215082,76.04654
5293,AGTR,agauthar halt,26.00814555,84.84375722
5294,NES,natesar,24.96388458,85.27180571
5295,KNLE,kanale,14.22509941,74.9593668
5296,BRMT,baramati,18.1536772,74.5781969
5297,MHKT,mohkhuti,27.106537,94.80821
5298,GNGR,gungrana,30.714577,75.82596
5299,MCO,motihari court,26.62564,84.905431
5300,MXM,minatchipuram,10.629748,76.875347
5301,OPN,onnupuram halt,12.71156367,79.17972009
5302,GDH,gidnahali,13.406514,77.825134
5303,KUKA,khui khera,30.30520584,74.07780396
5304,BNJN,binjana,22.9311979,75.9868018
5305,GDW,gadhwala,27.970288,73.454923
5306,MCL,madimangalam,12.598975,79.1862
5307,BUGN,bhurjiha baragn,27.638101,80.726312
5308,LKJN,link jn. cabin,25.356832,81.841869
5309,JHH,jhalra halt,29.420302,78.176404
5310,KTES,katni south,23.824725,80.401113
5311,KGH,kotegangur,13.98216244,75.52065618
5312,CLKN,chuchela kalan,29.014596,78.272803
5313,GDI,gudgeri,15.12492173,75.35960448
5314,DLPR,dayalpur,25.63221065,81.88948492
5315,CKRD,chakmakrand,25.6975316,85.27402978
5316,BHCH,block cabin chakki bank,32.24197484,75.65106215
5317,KNSN,karna subarna,24.035537,88.176458
5318,APCH,alipurduar college,26.50167916,89.52748623
5319,CRZ,caranzol,15.36074913,74.30619777
5320,KNSR,kanasar,28.145913,73.324726
5321,HSDA,hansdiha,24.6141943,87.08497982
5322,GUSB,ghumasan bg,23.378259,72.449413
5323,MXZ,mohdara halt,20.960497,79.347023
5324,OHAN,ohancabin,25.102455,81.017247
5325,BIE,bhistenhatti,15.41363,74.705805
5326,AWT,alwar tirunagri,8.602296,77.941809
5327,MUDI,mududi,13.15129437,76.23320421
5328,BUGY,bugia halt,29.38048,73.608155
5329,IGTA,ingohta,25.758384,80.126678
5330,GNGT,gangatolia,22.392169,79.986339
5331,DHOA,dhaulpur,26.697202,77.905659
5332,SHER,sher,26.35166492,84.62829053
5333,BICI,barkichampi,23.483611,84.709751
5334,JBPN,jabalpur jn (ng),23.164248,79.950772
5335,SLQ,salona assam,26.448981,92.961877
5336,DGT,dhulghat,21.296282,76.749633
5337,DGY,dighori buzurg,21.107513,79.230454
5338,PH,panoh,31.551328,76.199917
5339,MCY,machriawan,25.46247957,85.29442
5340,KIK,karaikal,10.925606,79.839712
5341,KIF,kuri,9.035098526,76.81739456
5342,PSJ,patasahi,22.020127,84.923705
5343,JLT,jhamat halt,27.200026,83.340382
5344,CKN,chinta kani,17.126459,80.201337
5345,CBSA,chaibasa,22.560494,85.812342
5346,KKR,khakhrala road,22.897133,70.722232
5347,SPPA,sherpur dhipura,25.59993975,85.84816211
5348,DNWF,dangarwa,23.401545,72.441313
5349,PSS,padsali,18.00606189,75.38808359
5350,CHRA,chharra,23.375747,86.422994
5351,PKNS,pokharni narasimha,19.11874726,76.73163885
5352,BHAS,bhojras,25.7882166,74.6342799
5353,HNL,hingoli deccan,19.726357,77.146758
5354,ALAL,alal,30.378176,75.724207
5355,KARR,kharar,30.7263804,76.6360518
5356,BHAL,bhatiel,22.477066,72.834624
5357,AGM,agaram sibbandi,12.414388,79.113347
5358,ASAR,asra halt,29.24976077,77.29144328
5359,CTZ,chauntra bhaterh,32.005535,76.74671
5360,MUY,mugaiyur,11.976522,79.305326
5361,PAY,payyanur,12.092248,75.195107
5362,KRLR,karaila road jn,24.261081,82.719311
5363,DAV,devalgaon avchar,19.322431,76.605201
5364,NMY,noonmati,26.180382,91.806851
5365,VNEC,vijayawada north east,16.532028,80.630413
5366,CKW,chalkhoa,27.4656628,94.95920467
5367,MNDV,mandawariya,26.621072,74.890472
5368,JLG,julgaon deccan,19.384261,77.790475
5369,TKPY,turakapalli,15.09271353,77.62850538
5370,DAH,dehare,19.24185547,74.67415559
5371,ULG,udalguri,26.744291,92.094329
5372,NMM,new misamari,26.810166,92.575454
5373,MSMI,misamari,26.811265,92.595773
5374,AMBR,ambika rohina,18.44225438,76.94372065
5375,ORC,orchha,25.401119,78.644228
5376,NTVT,nethravathi,12.844375,74.856475
5377,HNEO,hathbandh,21.63191858,81.84577293
5378,BSSL,basi beriasal,25.024084,74.764318
5379,CIP,chichpalli,19.966168,79.443249
5380,SNTD,santaldih,23.596661,86.483123
5381,SNTN,santinagar halt,23.29297423,88.63775531
5382,SNTH,sonthaliya,27.400358,75.531666
5383,DPNR,deepnagar halt,25.140667,85.483274
5384,GKV,gottihalli halt,13.260622,78.155685
5385,JAMA,jama,24.345509,87.14492
5386,HIVR,hiwarkheda,21.431848,78.112944
5387,PETA,pandetola,24.74153659,87.06032058
5388,BWP,bhawanipur kalan,27.415623,82.161102
5389,LSE,laseri,28.713124,75.479624
5390,LOK,loknath,22.871718,88.033921
5391,CKH,chakand,24.8901416,84.9954942
5392,CKK,chakarpur,28.951978,80.002313
5393,DCA,damchara,25.012661,92.749675
5394,MOX,moran,27.14711,94.888404
5395,BRMR,bharmar,32.167399,75.954299
5396,CVV,cheruvu madhavaram,16.746018,80.518783
5397,WDL,wandal,16.416601,75.86371
5398,WDN,vadgaon nila,18.929059,76.643889
5399,MOJ,mohana,25.980208,77.833955
5400,KMV,karmad,19.8726636,75.53789815
5401,DRS,dhareshwar,25.777584,73.667743
5402,KNJJ,kannjara halt,19.60396498,77.21022911
5403,BAGD,bagwada,20.43948,72.916866
5404,MRYA,meriyana,21.201567,71.415981
5405,RDRA,ramdevra,27.006279,71.929837
5406,SGNR,shri ganganagar,29.931792,73.871417
5407,GKPE,gorakhpur east,26.75876979,83.38739044
5408,KPCM,kuwarchintawa,26.51743,84.942114
5409,SAPR,sarangpur road,22.236682,71.748617
